total extension (nm),DNA extension (nm),average force (pN),sd force (pN),average bp unzipped,sd bp unzipped
4455,4308.55,10.8464,0.0947001,4215.29,15.1711
4456,4309.48,10.8515,0.0997223,4215.64,16.0939
4457,4310.41,10.8563,0.105618,4216.03,17.1756
4458,4311.35,10.8608,0.112527,4216.48,18.4395
4459,4312.3,10.8649,0.120599,4216.99,19.9105
4460,4313.25,10.8685,0.129994,4217.58,21.6153
4461,4314.21,10.8715,0.14088,4218.28,23.5817
4462,4315.18,10.8738,0.153431,4219.1,25.8384
4463,4316.16,10.8751,0.167823,4220.09,28.4147
4464,4317.16,10.8753,0.184227,4221.29,31.3394
4465,4318.17,10.874,0.202803,4222.73,34.6393
4466,4319.22,10.8708,0.22369,4224.5,38.3375
4467,4320.29,10.8654,0.246982,4226.65,42.45
4468,4321.4,10.8573,0.272713,4229.28,46.9822
4469,4322.55,10.8458,0.300819,4232.48,51.9228
4470,4323.76,10.8303,0.331105,4236.38,57.2377
4471,4325.04,10.8101,0.3632,4241.08,62.8625
4472,4326.38,10.7846,0.396513,4246.71,68.6947
4473,4327.81,10.7531,0.430197,4253.38,74.5875
4474,4329.32,10.7151,0.463135,4261.17,80.3473
4475,4330.92,10.6704,0.493963,4270.11,85.7383
4476,4332.61,10.6193,0.521148,4280.16,90.4952
4477,4334.38,10.5624,0.543126,4291.2,94.3477
4478,4336.21,10.501,0.558484,4303.02,97.0522
4479,4338.08,10.4367,0.566169,4315.34,98.4276
4480,4339.96,10.3714,0.565655,4327.8,98.3844
4481,4341.99,10.2953,0.554552,4342.31,96.5177
4482,4343.95,10.224,0.533294,4355.97,92.8989
4483,4345.82,10.1599,0.504025,4368.38,87.9014
4484,4347.57,10.1043,0.469328,4379.3,81.9736
4485,4349.2,10.0577,0.431771,4388.65,75.5605
4486,4350.71,10.0197,0.393584,4396.5,69.0479
4487,4352.12,9.98954,0.356496,4402.98,62.7331
4488,4353.43,9.96614,0.321702,4408.29,56.8212
4489,4354.67,9.94837,0.289926,4412.61,51.4344
4490,4355.85,9.93519,0.261516,4416.14,46.6296
4491,4356.98,9.92567,0.236541,4419.02,42.4151
4492,4358.07,9.91904,0.214883,4421.4,38.7666
4493,4359.13,9.91466,0.196302,4423.38,35.6393
4494,4360.16,9.91205,0.180491,4425.06,32.9772
4495,4361.18,9.9108,0.167113,4426.49,30.72
4496,4362.18,9.91063,0.155827,4427.73,28.808
4497,4363.17,9.91129,0.146309,4428.82,27.1849
4498,4364.15,9.91262,0.138259,4429.79,25.8002
4499,4365.13,9.91449,0.131414,4430.67,24.61
4500,4366.1,9.91678,0.125548,4431.46,23.5769
4501,4367.06,9.91942,0.120469,4432.19,22.6702
4502,4368.02,9.92236,0.11602,4432.87,21.8646
4503,4368.98,9.92555,0.112076,4433.49,21.1401
4504,4369.93,9.92896,0.108533,4434.08,20.4809
4505,4370.89,9.93255,0.105314,4434.63,19.8746
4506,4371.83,9.93631,0.102356,4435.15,19.3116
4507,4372.78,9.94021,0.0996113,4435.64,18.7843
4508,4373.73,9.94426,0.0970417,4436.11,18.287
4509,4374.67,9.94842,0.0946193,4436.54,17.8155
4510,4375.61,9.9527,0.0923221,4436.96,17.3661
4511,4376.55,9.95708,0.0901331,4437.36,16.9364
4512,4377.49,9.96156,0.0880393,4437.74,16.5243
4513,4378.43,9.96614,0.0860306,4438.1,16.1282
4514,4379.37,9.97079,0.084099,4438.44,15.7467
4515,4380.3,9.97553,0.0822383,4438.76,15.3789
4516,4381.24,9.98035,0.0804433,4439.07,15.024
4517,4382.17,9.98523,0.0787098,4439.37,14.6811
4518,4383.11,9.99019,0.0770344,4439.66,14.3497
4519,4384.04,9.9952,0.0754142,4439.93,14.0293
4520,4384.97,10.0003,0.0738464,4440.19,13.7194
4521,4385.9,10.0054,0.0723288,4440.43,13.4195
4522,4386.83,10.0106,0.0708593,4440.67,13.1292
4523,4387.76,10.0158,0.069436,4440.9,12.8482
4524,4388.69,10.0211,0.0680571,4441.12,12.5762
4525,4389.62,10.0265,0.0667209,4441.32,12.3127
4526,4390.54,10.0318,0.0654258,4441.52,12.0575
4527,4391.47,10.0373,0.0641702,4441.72,11.8102
4528,4392.4,10.0427,0.0629529,4441.9,11.5706
4529,4393.32,10.0482,0.0617723,4442.08,11.3384
4530,4394.25,10.0537,0.060627,4442.25,11.1133
4531,4395.17,10.0593,0.0595159,4442.41,10.895
4532,4396.1,10.0649,0.0584377,4442.57,10.6833
4533,4397.02,10.0705,0.0573912,4442.72,10.478
4534,4397.95,10.0762,0.0563752,4442.86,10.2787
4535,4398.87,10.0819,0.0553886,4443,10.0854
4536,4399.79,10.0876,0.0544305,4443.14,9.89774
4537,4400.71,10.0933,0.0534997,4443.27,9.71555
4538,4401.64,10.0991,0.0525953,4443.39,9.53863
4539,4402.56,10.1049,0.0517163,4443.51,9.36678
4540,4403.48,10.1107,0.050862,4443.63,9.19984
4541,4404.4,10.1165,0.0500313,4443.74,9.03762
4542,4405.32,10.1223,0.0492235,4443.85,8.87996
4543,4406.24,10.1282,0.0484378,4443.95,8.72669
4544,4407.16,10.1341,0.0476735,4444.05,8.57767
4545,4408.08,10.14,0.0469298,4444.15,8.43275
4546,4409,10.1459,0.046206,4444.24,8.29178
4547,4409.92,10.1518,0.0455015,4444.34,8.15464
4548,4410.84,10.1578,0.0448157,4444.42,8.02119
4549,4411.76,10.1637,0.0441478,4444.51,7.89132
4550,4412.68,10.1697,0.0434975,4444.59,7.7649
4551,4413.6,10.1757,0.042864,4444.67,7.64183
4552,4414.52,10.1817,0.0422469,4444.75,7.52199
4553,4415.44,10.1877,0.0416457,4444.82,7.40529
4554,4416.36,10.1938,0.0410598,4444.9,7.29162
4555,4417.28,10.1998,0.0404889,4444.97,7.18088
4556,4418.19,10.2058,0.0399323,4445.04,7.073
4557,4419.11,10.2119,0.0393899,4445.1,6.96787
4558,4420.03,10.218,0.038861,4445.17,6.86542
4559,4420.95,10.2241,0.0383453,4445.23,6.76556
4560,4421.87,10.2301,0.0378424,4445.29,6.66822
4561,4422.78,10.2362,0.037352,4445.35,6.57332
4562,4423.7,10.2423,0.0368737,4445.41,6.48079
4563,4424.62,10.2485,0.0364071,4445.46,6.39056
4564,4425.54,10.2546,0.0359519,4445.52,6.30256
4565,4426.45,10.2607,0.0355079,4445.57,6.21673
4566,4427.37,10.2669,0.0350746,4445.62,6.13301
4567,4428.29,10.273,0.0346518,4445.67,6.05134
4568,4429.21,10.2791,0.0342392,4445.72,5.97165
4569,4430.12,10.2853,0.0338366,4445.77,5.89389
4570,4431.04,10.2915,0.0334436,4445.81,5.81801
4571,4431.96,10.2976,0.03306,4445.86,5.74396
4572,4432.87,10.3038,0.0326855,4445.9,5.67168
4573,4433.79,10.31,0.0323199,4445.94,5.60112
4574,4434.71,10.3162,0.0319629,4445.99,5.53224
4575,4435.62,10.3224,0.0316144,4446.03,5.46499
4576,4436.54,10.3286,0.0312741,4446.07,5.39933
4577,4437.45,10.3348,0.0309418,4446.1,5.3352
4578,4438.37,10.341,0.0306172,4446.14,5.27258
4579,4439.29,10.3472,0.0303002,4446.18,5.21142
4580,4440.2,10.3534,0.0299906,4446.22,5.15167
4581,4441.12,10.3596,0.0296881,4446.25,5.09331
4582,4442.03,10.3659,0.0293927,4446.29,5.03629
4583,4442.95,10.3721,0.029104,4446.32,4.98057
4584,4443.87,10.3783,0.0288219,4446.35,4.92613
4585,4444.78,10.3846,0.0285463,4446.38,4.87292
4586,4445.7,10.3908,0.0282769,4446.42,4.82092
4587,4446.61,10.397,0.0280137,4446.45,4.77008
4588,4447.53,10.4033,0.0277564,4446.48,4.72039
4589,4448.44,10.4095,0.0275049,4446.51,4.6718
4590,4449.36,10.4158,0.0272591,4446.54,4.62429
4591,4450.28,10.422,0.0270187,4446.56,4.57782
4592,4451.19,10.4283,0.0267837,4446.59,4.53238
4593,4452.11,10.4346,0.0265539,4446.62,4.48793
4594,4453.02,10.4408,0.0263292,4446.65,4.44445
4595,4453.94,10.4471,0.0261094,4446.67,4.40191
4596,4454.85,10.4534,0.0258944,4446.7,4.36028
4597,4455.77,10.4596,0.0256841,4446.72,4.31954
4598,4456.68,10.4659,0.0254784,4446.75,4.27966
4599,4457.6,10.4722,0.0252771,4446.77,4.24063
4600,4458.51,10.4785,0.0250801,4446.8,4.20242
4601,4459.43,10.4848,0.0248873,4446.82,4.165
4602,4460.34,10.491,0.0246986,4446.84,4.12837
4603,4461.26,10.4973,0.0245139,4446.87,4.09248
4604,4462.17,10.5036,0.024333,4446.89,4.05733
4605,4463.09,10.5099,0.024156,4446.91,4.02289
4606,4464,10.5162,0.0239826,4446.93,3.98915
4607,4464.92,10.5225,0.0238128,4446.95,3.95608
4608,4465.83,10.5288,0.0236464,4446.98,3.92368
4609,4466.74,10.536,0.023454,4447,3.88608
4610,4467.64,10.5432,0.0232662,4447.02,3.84936
4611,4468.54,10.5505,0.0230829,4447.05,3.81348
4612,4469.44,10.5577,0.0229038,4447.07,3.77841
4613,4470.35,10.5649,0.022729,4447.09,3.74414
4614,4471.25,10.5722,0.0225582,4447.11,3.71063
4615,4472.15,10.5794,0.0223913,4447.14,3.67786
4616,4473.05,10.5867,0.0222282,4447.16,3.64581
4617,4473.96,10.5939,0.0220688,4447.18,3.61445
4618,4474.86,10.6011,0.0219129,4447.2,3.58376
4619,4475.76,10.6084,0.0217605,4447.22,3.55373
4620,4476.66,10.6156,0.0216114,4447.24,3.52432
4621,4477.56,10.6229,0.0214656,4447.26,3.49552
4622,4478.47,10.6301,0.0213228,4447.28,3.46732
4623,4479.37,10.6374,0.0211831,4447.3,3.43969
4624,4480.27,10.6447,0.0210464,4447.32,3.41261
4625,4481.17,10.6519,0.0209125,4447.34,3.38607
4626,4482.07,10.6592,0.0207813,4447.35,3.36005
4627,4482.98,10.6664,0.0206528,4447.37,3.33453
4628,4483.88,10.6737,0.0205269,4447.39,3.3095
4629,4484.78,10.681,0.0204034,4447.41,3.28494
4630,4485.68,10.6882,0.0202824,4447.42,3.26085
4631,4486.58,10.6955,0.0201637,4447.44,3.23719
4632,4487.49,10.7028,0.0200474,4447.46,3.21397
4633,4488.39,10.71,0.0199332,4447.47,3.19117
4634,4489.29,10.7173,0.0198211,4447.49,3.16877
4635,4490.19,10.7246,0.0197111,4447.51,3.14676
4636,4491.09,10.7318,0.0196031,4447.52,3.12514
4637,4491.99,10.7391,0.0194971,4447.54,3.10388
4638,4492.9,10.7464,0.0193929,4447.55,3.08298
4639,4493.8,10.7536,0.0192905,4447.57,3.06243
4640,4494.7,10.7609,0.01919,4447.58,3.04222
4641,4495.6,10.7682,0.0190911,4447.6,3.02233
4642,4496.5,10.7755,0.0189939,4447.61,3.00277
4643,4497.41,10.7828,0.0188983,4447.63,2.98351
4644,4498.31,10.79,0.0188043,4447.64,2.96455
4645,4499.21,10.7973,0.0187118,4447.65,2.94588
4646,4500.11,10.8046,0.0186207,4447.67,2.9275
4647,4501.01,10.8119,0.0185311,4447.68,2.90939
4648,4501.91,10.8192,0.0184429,4447.69,2.89154
4649,4502.82,10.8264,0.018356,4447.71,2.87396
4650,4503.72,10.8337,0.0182704,4447.72,2.85663
4651,4504.62,10.841,0.0181861,4447.73,2.83955
4652,4505.52,10.8483,0.018103,4447.75,2.8227
4653,4506.42,10.8556,0.0180211,4447.76,2.80609
4654,4507.32,10.8629,0.0179404,4447.77,2.7897
4655,4508.23,10.8702,0.0178608,4447.78,2.77353
4656,4509.13,10.8774,0.0177823,4447.8,2.75758
4657,4510.03,10.8847,0.0177049,4447.81,2.74183
4658,4510.93,10.892,0.0176285,4447.82,2.72629
4659,4511.83,10.8993,0.0175531,4447.83,2.71095
4660,4512.73,10.9066,0.0174787,4447.84,2.6958
4661,4513.63,10.9139,0.0174053,4447.86,2.68084
4662,4514.54,10.9212,0.0173328,4447.87,2.66606
4663,4515.44,10.9285,0.0172612,4447.88,2.65146
4664,4516.34,10.9358,0.0171904,4447.89,2.63703
4665,4517.24,10.9431,0.0171205,4447.9,2.62278
4666,4518.14,10.9504,0.0170515,4447.91,2.60869
4667,4519.04,10.9577,0.0169833,4447.92,2.59476
4668,4519.95,10.9649,0.0169159,4447.93,2.58099
4669,4520.85,10.9722,0.0168492,4447.94,2.56738
4670,4521.75,10.9795,0.0167833,4447.95,2.55392
4671,4522.65,10.9868,0.0167181,4447.96,2.5406
4672,4523.55,10.9941,0.0166537,4447.97,2.52743
4673,4524.45,11.0014,0.0165899,4447.98,2.5144
4674,4525.35,11.0087,0.0165269,4447.99,2.50151
4675,4526.26,11.016,0.0164644,4448,2.48875
4676,4527.16,11.0233,0.0164027,4448.01,2.47613
4677,4528.06,11.0306,0.0163416,4448.02,2.46363
4678,4528.96,11.0379,0.0162811,4448.03,2.45127
4679,4529.86,11.0452,0.0162212,4448.04,2.43902
4680,4530.76,11.0525,0.0161619,4448.05,2.4269
4681,4531.66,11.0598,0.0161032,4448.06,2.41489
4682,4532.57,11.0671,0.0160451,4448.07,2.40301
4683,4533.47,11.0744,0.0159875,4448.08,2.39124
4684,4534.37,11.0818,0.0159304,4448.09,2.37957
4685,4535.27,11.0891,0.0158739,4448.1,2.36802
4686,4536.17,11.0964,0.0158179,4448.11,2.35658
4687,4537.07,11.1037,0.0157624,4448.12,2.34525
4688,4537.97,11.111,0.0157075,4448.12,2.33401
4689,4538.87,11.1183,0.015653,4448.13,2.32288
4690,4539.78,11.1256,0.015599,4448.14,2.31185
4691,4540.68,11.1329,0.0155454,4448.15,2.30092
4692,4541.58,11.1402,0.0154924,4448.16,2.29009
4693,4542.48,11.1475,0.0154397,4448.17,2.27935
4694,4543.38,11.1548,0.0153876,4448.18,2.2687
4695,4544.28,11.1621,0.0153358,4448.18,2.25815
4696,4545.18,11.1694,0.0152845,4448.19,2.24768
4697,4546.09,11.1767,0.0152337,4448.2,2.23731
4698,4546.99,11.184,0.0151832,4448.21,2.22702
4699,4547.89,11.1914,0.0151331,4448.22,2.21682
4700,4548.79,11.1987,0.0150835,4448.22,2.2067
4701,4549.69,11.206,0.0150342,4448.23,2.19667
4702,4550.59,11.2133,0.0149853,4448.24,2.18672
4703,4551.49,11.2206,0.0149368,4448.25,2.17685
4704,4552.39,11.2279,0.0148887,4448.25,2.16706
4705,4553.3,11.2352,0.0148409,4448.26,2.15735
4706,4554.2,11.2425,0.0147935,4448.27,2.14772
4707,4555.1,11.2498,0.0147465,4448.28,2.13816
4708,4556,11.2572,0.0146998,4448.28,2.12868
4709,4556.9,11.2645,0.0146535,4448.29,2.11927
4710,4557.8,11.2718,0.0146075,4448.3,2.10994
4711,4558.7,11.2791,0.0145619,4448.3,2.10068
4712,4559.6,11.2864,0.0145165,4448.31,2.09149
4713,4560.51,11.2937,0.0144716,4448.32,2.08237
4714,4561.41,11.301,0.0144269,4448.33,2.07332
4715,4562.31,11.3083,0.0143825,4448.33,2.06434
4716,4563.21,11.3157,0.0143385,4448.34,2.05542
4717,4564.11,11.323,0.0142948,4448.35,2.04658
4718,4565.01,11.3303,0.0142514,4448.35,2.0378
4719,4565.91,11.3376,0.0142083,4448.36,2.02908
4720,4566.81,11.3449,0.0141655,4448.37,2.02043
4721,4567.72,11.3522,0.014123,4448.37,2.01185
4722,4568.62,11.3596,0.0140807,4448.38,2.00333
4723,4569.52,11.3669,0.0140388,4448.39,1.99487
4724,4570.42,11.3742,0.0139972,4448.39,1.98647
4725,4571.32,11.3815,0.0139558,4448.4,1.97813
4726,4572.22,11.3888,0.0139147,4448.4,1.96985
4727,4573.12,11.3961,0.0138739,4448.41,1.96164
4728,4574.02,11.4035,0.0138334,4448.42,1.95348
4729,4574.93,11.4108,0.0137932,4448.42,1.94538
4730,4575.83,11.4181,0.0137532,4448.43,1.93734
4731,4576.73,11.4254,0.0137134,4448.43,1.92935
4732,4577.63,11.4327,0.013674,4448.44,1.92143
4733,4578.53,11.4401,0.0136348,4448.45,1.91356
4734,4579.43,11.4474,0.0135958,4448.45,1.90574
4735,4580.33,11.4547,0.0135572,4448.46,1.89798
4736,4581.23,11.462,0.0135187,4448.46,1.89027
4737,4582.12,11.4704,0.0134735,4448.47,1.88119
4738,4583.01,11.4789,0.0134287,4448.48,1.87219
4739,4583.89,11.4873,0.0133842,4448.48,1.86325
4740,4584.78,11.4957,0.01334,4448.49,1.8544
4741,4585.66,11.5042,0.0132962,4448.5,1.84561
4742,4586.55,11.5126,0.0132527,4448.5,1.8369
4743,4587.44,11.521,0.0132096,4448.51,1.82826
4744,4588.32,11.5295,0.0131668,4448.52,1.81969
4745,4589.21,11.5379,0.0131243,4448.52,1.81118
4746,4590.09,11.5463,0.0130821,4448.53,1.80275
4747,4590.98,11.5548,0.0130402,4448.53,1.79439
4748,4591.87,11.5632,0.0129987,4448.54,1.78609
4749,4592.75,11.5717,0.0129574,4448.55,1.77786
4750,4593.64,11.5801,0.0129165,4448.55,1.7697
4751,4594.53,11.5885,0.0128759,4448.56,1.7616
4752,4595.41,11.597,0.0128356,4448.56,1.75356
4753,4596.3,11.6054,0.0127956,4448.57,1.7456
4754,4597.18,11.6138,0.0127559,4448.58,1.73769
4755,4598.07,11.6223,0.0127165,4448.58,1.72985
4756,4598.96,11.6307,0.0126774,4448.59,1.72207
4757,4599.84,11.6391,0.0126386,4448.59,1.71435
4758,4600.73,11.6476,0.0126,4448.6,1.7067
4759,4601.61,11.656,0.0125618,4448.6,1.6991
4760,4602.5,11.6645,0.0125239,4448.61,1.69157
4761,4603.39,11.6729,0.0124862,4448.61,1.68409
4762,4604.27,11.6813,0.0124488,4448.62,1.67667
4763,4605.16,11.6898,0.0124117,4448.63,1.66932
4764,4606.04,11.6982,0.0123749,4448.63,1.66202
4765,4606.93,11.7067,0.0123383,4448.64,1.65477
4766,4607.82,11.7151,0.0123021,4448.64,1.64759
4767,4608.7,11.7235,0.0122661,4448.65,1.64046
4768,4609.59,11.732,0.0122303,4448.65,1.63339
4769,4610.47,11.7404,0.0121949,4448.66,1.62637
4770,4611.36,11.7488,0.0121597,4448.66,1.61941
4771,4612.25,11.7573,0.0121247,4448.67,1.6125
4772,4613.13,11.7657,0.0120901,4448.67,1.60565
4773,4614.02,11.7742,0.0120557,4448.68,1.59885
4774,4614.9,11.7826,0.0120215,4448.68,1.59211
4775,4615.79,11.7911,0.0119876,4448.69,1.58541
4776,4616.68,11.7995,0.011954,4448.69,1.57877
4777,4617.56,11.8079,0.0119206,4448.69,1.57218
4778,4618.45,11.8164,0.0118875,4448.7,1.56565
4779,4619.33,11.8248,0.0118546,4448.7,1.55916
4780,4620.22,11.8333,0.011822,4448.71,1.55272
4781,4621.11,11.8417,0.0117896,4448.71,1.54634
4782,4621.99,11.8502,0.0117574,4448.72,1.54
4783,4622.88,11.8586,0.0117256,4448.72,1.53372
4784,4623.76,11.867,0.0116939,4448.73,1.52748
4785,4624.65,11.8755,0.0116625,4448.73,1.52129
4786,4625.54,11.8839,0.0116313,4448.74,1.51515
4787,4626.42,11.8924,0.0116004,4448.74,1.50906
4788,4627.31,11.9008,0.0115697,4448.74,1.50301
4789,4628.19,11.9093,0.0115393,4448.75,1.49702
4790,4629.08,11.9177,0.011509,4448.75,1.49106
4791,4629.97,11.9261,0.0114791,4448.76,1.48516
4792,4630.85,11.9346,0.0114493,4448.76,1.4793
4793,4631.74,11.943,0.0114198,4448.76,1.47349
4794,4632.62,11.9515,0.0113905,4448.77,1.46772
4795,4633.51,11.9599,0.0113614,4448.77,1.462
4796,4634.4,11.9684,0.0113326,4448.78,1.45632
4797,4635.28,11.9768,0.011304,4448.78,1.45068
4798,4636.17,11.9853,0.0112756,4448.79,1.44509
4799,4637.05,11.9937,0.0112474,4448.79,1.43954
4800,4637.94,12.0021,0.0112194,4448.79,1.43404
4801,4638.83,12.0106,0.0111917,4448.8,1.42858
4802,4639.71,12.019,0.0111642,4448.8,1.42316
4803,4640.6,12.0275,0.0111369,4448.8,1.41778
4804,4641.48,12.0359,0.0111098,4448.81,1.41244
4805,4642.37,12.0444,0.0110829,4448.81,1.40715
4806,4643.26,12.0528,0.0110563,4448.82,1.40189
4807,4644.14,12.0613,0.0110298,4448.82,1.39668
4808,4645.03,12.0697,0.0110036,4448.82,1.39151
4809,4645.91,12.0782,0.0109776,4448.83,1.38638
4810,4646.8,12.0866,0.0109517,4448.83,1.38128
4811,4647.69,12.0951,0.0109261,4448.83,1.37623
4812,4648.57,12.1035,0.0109007,4448.84,1.37122
4813,4649.46,12.112,0.0108755,4448.84,1.36624
4814,4650.34,12.1204,0.0108505,4448.84,1.36131
4815,4651.23,12.1289,0.0108257,4448.85,1.35641
4816,4652.12,12.1373,0.0108011,4448.85,1.35155
4817,4653,12.1458,0.0107767,4448.86,1.34673
4818,4653.89,12.1542,0.0107525,4448.86,1.34194
4819,4654.77,12.1626,0.0107285,4448.86,1.33719
4820,4655.66,12.1711,0.0107047,4448.87,1.33248
4821,4656.54,12.1795,0.0106811,4448.87,1.32781
4822,4657.43,12.188,0.0106576,4448.87,1.32317
4823,4658.32,12.1964,0.0106344,4448.88,1.31856
4824,4659.2,12.2049,0.0106113,4448.88,1.314
4825,4660.09,12.2133,0.0105885,4448.88,1.30946
4826,4660.97,12.2218,0.0105658,4448.89,1.30497
4827,4661.86,12.2302,0.0105434,4448.89,1.3005
4828,4662.75,12.2387,0.0105211,4448.89,1.29607
4829,4663.63,12.2471,0.010499,4448.89,1.29168
4830,4664.52,12.2556,0.010477,4448.9,1.28732
4831,4665.4,12.264,0.0104553,4448.9,1.28299
4832,4666.29,12.2725,0.0104337,4448.9,1.2787
4833,4667.18,12.2809,0.0104124,4448.91,1.27444
4834,4668.06,12.2894,0.0103912,4448.91,1.27021
4835,4668.95,12.2978,0.0103701,4448.91,1.26602
4836,4669.83,12.3063,0.0103493,4448.92,1.26186
4837,4670.72,12.3147,0.0103286,4448.92,1.25773
4838,4671.61,12.3232,0.0103081,4448.92,1.25363
4839,4672.49,12.3316,0.0102878,4448.93,1.24956
4840,4673.38,12.3401,0.0102677,4448.93,1.24553
4841,4674.26,12.3485,0.0102477,4448.93,1.24152
4842,4675.15,12.357,0.0102279,4448.93,1.23755
4843,4676.03,12.3654,0.0102082,4448.94,1.23361
4844,4676.92,12.3739,0.0101888,4448.94,1.22969
4845,4677.81,12.3823,0.0101695,4448.94,1.22581
4846,4678.69,12.3908,0.0101503,4448.95,1.22196
4847,4679.58,12.3992,0.0101313,4448.95,1.21813
4848,4680.46,12.4077,0.0101125,4448.95,1.21434
4849,4681.35,12.4162,0.0100939,4448.95,1.21057
4850,4682.24,12.4246,0.0100754,4448.96,1.20684
4851,4683.12,12.4331,0.0100571,4448.96,1.20313
4852,4684.01,12.4415,0.0100389,4448.96,1.19945
4853,4684.89,12.45,0.0100209,4448.97,1.1958
4854,4685.78,12.4584,0.0100031,4448.97,1.19218
4855,4686.67,12.4669,0.00998538,4448.97,1.18858
4856,4687.55,12.4753,0.00996785,4448.97,1.18501
4857,4688.44,12.4838,0.00995047,4448.98,1.18147
4858,4689.32,12.4922,0.00993324,4448.98,1.17796
4859,4690.21,12.5007,0.00991617,4448.98,1.17447
4860,4691.09,12.5091,0.00989924,4448.98,1.17101
4861,4691.98,12.5176,0.00988247,4448.99,1.16758
4862,4692.87,12.526,0.00986584,4448.99,1.16417
4863,4693.75,12.5345,0.00984937,4448.99,1.16078
4864,4694.64,12.5429,0.00983304,4448.99,1.15743
4865,4695.51,12.5527,0.00981378,4449,1.15347
4866,4696.37,12.5624,0.00979474,4449,1.14956
4867,4697.24,12.5722,0.0097759,4449,1.14567
4868,4698.11,12.582,0.00975725,4449.01,1.14183
4869,4698.98,12.5917,0.00973881,4449.01,1.13801
4870,4699.85,12.6015,0.00972057,4449.01,1.13423
4871,4700.72,12.6112,0.00970252,4449.01,1.13049
4872,4701.58,12.621,0.00968467,4449.02,1.12677
4873,4702.45,12.6307,0.00966701,4449.02,1.1231
4874,4703.32,12.6405,0.00964954,4449.02,1.11945
4875,4704.19,12.6503,0.00963227,4449.03,1.11584
4876,4705.06,12.66,0.00961518,4449.03,1.11225
4877,4705.93,12.6698,0.00959828,4449.03,1.10871
4878,4706.79,12.6795,0.00958156,4449.03,1.10519
4879,4707.66,12.6893,0.00956502,4449.04,1.1017
4880,4708.53,12.699,0.00954867,4449.04,1.09824
4881,4709.4,12.7088,0.0095325,4449.04,1.09482
4882,4710.27,12.7185,0.00951651,4449.05,1.09142
4883,4711.14,12.7283,0.00950069,4449.05,1.08806
4884,4712,12.7381,0.00948506,4449.05,1.08472
4885,4712.87,12.7478,0.00946959,4449.05,1.08142
4886,4713.74,12.7576,0.0094543,4449.06,1.07814
4887,4714.61,12.7673,0.00943918,4449.06,1.07489
4888,4715.48,12.7771,0.00942423,4449.06,1.07167
4889,4716.34,12.7869,0.00940944,4449.06,1.06848
4890,4717.21,12.7966,0.00939483,4449.07,1.06532
4891,4718.08,12.8064,0.00938037,4449.07,1.06218
4892,4718.95,12.8161,0.00936609,4449.07,1.05907
4893,4719.82,12.8259,0.00935196,4449.07,1.05599
4894,4720.69,12.8356,0.00933799,4449.08,1.05294
4895,4721.55,12.8454,0.00932419,4449.08,1.04991
4896,4722.42,12.8552,0.00931054,4449.08,1.04691
4897,4723.29,12.8649,0.00929705,4449.08,1.04393
4898,4724.16,12.8747,0.00928371,4449.09,1.04098
4899,4725.03,12.8844,0.00927053,4449.09,1.03805
4900,4725.9,12.8942,0.0092575,4449.09,1.03515
4901,4726.76,12.904,0.00924461,4449.09,1.03228
4902,4727.63,12.9137,0.00923188,4449.1,1.02943
4903,4728.5,12.9235,0.0092193,4449.1,1.0266
4904,4729.37,12.9332,0.00920686,4449.1,1.0238
4905,4730.24,12.943,0.00919457,4449.1,1.02102
4906,4731.1,12.9527,0.00918242,4449.11,1.01827
4907,4731.97,12.9625,0.00917041,4449.11,1.01554
4908,4732.84,12.9723,0.00915855,4449.11,1.01283
4909,4733.71,12.982,0.00914682,4449.11,1.01014
4910,4734.58,12.9918,0.00913523,4449.11,1.00748
4911,4735.45,13.0015,0.00912378,4449.12,1.00484
4912,4736.31,13.0113,0.00911247,4449.12,1.00222
4913,4737.18,13.0211,0.00910129,4449.12,0.999624
4914,4738.05,13.0308,0.00909024,4449.12,0.997049
4915,4738.92,13.0406,0.00907932,4449.13,0.994496
4916,4739.79,13.0503,0.00906854,4449.13,0.991964
4917,4740.66,13.0601,0.00905788,4449.13,0.989453
4918,4741.52,13.0699,0.00904735,4449.13,0.986963
4919,4742.39,13.0796,0.00903695,4449.13,0.984493
4920,4743.26,13.0894,0.00902668,4449.14,0.982043
4921,4744.13,13.0991,0.00901652,4449.14,0.979614
4922,4745,13.1089,0.00900649,4449.14,0.977204
4923,4745.86,13.1187,0.00899659,4449.14,0.974815
4924,4746.73,13.1284,0.0089868,4449.15,0.972444
4925,4747.6,13.1382,0.00897713,4449.15,0.970093
4926,4748.47,13.1479,0.00896758,4449.15,0.967761
4927,4749.34,13.1577,0.00895815,4449.15,0.965448
4928,4750.21,13.1675,0.00894883,4449.15,0.963153
4929,4751.07,13.1772,0.00893963,4449.16,0.960877
4930,4751.94,13.187,0.00893054,4449.16,0.958619
4931,4752.81,13.1967,0.00892156,4449.16,0.956379
4932,4753.68,13.2065,0.00891269,4449.16,0.954157
4933,4754.55,13.2163,0.00890393,4449.16,0.951953
4934,4755.41,13.226,0.00889529,4449.17,0.949766
4935,4756.28,13.2358,0.00888674,4449.17,0.947597
