# zMean	zSD	jMean	jSD	FMean	FSD	TotSteps
3.166244054881466582e+03	1.100018751733670808e+00	2.619564283008974598e+03	3.085711928857490420e+02	1.461808129547856261e+01	8.146738875339565311e-02	1.220000000000000000e+02
3.171330252164573722e+03	9.552049341055324216e-01	2.625280853285144076e+03	2.666580978939309716e+02	1.461169752469165140e+01	7.074247741985573157e-02	1.250000000000000000e+02
3.176208897571274974e+03	7.684392824589117987e-01	2.630039621267625535e+03	2.135276478463783860e+02	1.462068504587135997e+01	5.691061325890700573e-02	1.200000000000000000e+02
3.180864097867070996e+03	5.928716302558020290e-01	2.633772864400838444e+03	1.637233258076012135e+02	1.464622091196471132e+01	4.390807293674470202e-02	1.190000000000000000e+02
3.185323756633370522e+03	4.497780760827622681e-01	2.636615188936716095e+03	1.232468192316591740e+02	1.468623858373257640e+01	3.331056431468937262e-02	1.170000000000000000e+02
3.189626993262439555e+03	3.414568878692155751e-01	2.638760861678313177e+03	9.274470815807580948e+01	1.473784087898370565e+01	2.528829711559410498e-02	1.260000000000000000e+02
3.193810648414696971e+03	2.630757787808663539e-01	2.640391860480334344e+03	7.083621631376445293e+01	1.479829937840753651e+01	1.948339217651096078e-02	1.230000000000000000e+02
3.197909314484092192e+03	2.095367732639884517e-01	2.641660876114176517e+03	5.590190688986331224e+01	1.486505216930811635e+01	1.551829342793098476e-02	1.210000000000000000e+02
3.201947771116450895e+03	1.759885476674428462e-01	2.642691601534237179e+03	4.660066100116819143e+01	1.493626407111561782e+01	1.303371184025081675e-02	1.250000000000000000e+02
3.205953528960154017e+03	1.596543603427216240e-01	2.643585587722493528e+03	4.206293192598968744e+01	1.500989764521097314e+01	1.182400192698196406e-02	1.240000000000000000e+02
3.209939157997859184e+03	1.604753689298487607e-01	2.644435621636437190e+03	4.209875547420233488e+01	1.508502195867853324e+01	1.188480582294459964e-02	1.240000000000000000e+02
3.213930022867499247e+03	1.811737979588862457e-01	2.645339888146150315e+03	4.741752028279006481e+01	1.515975850643299339e+01	1.341773147683511525e-02	1.170000000000000000e+02
3.217955990403473152e+03	2.310766540393298374e-01	2.646425360771812393e+03	6.030638828035444021e+01	1.523189535071876399e+01	1.711353699815276741e-02	1.200000000000000000e+02
3.222060200047938451e+03	3.277860013838209685e-01	2.647889369239658208e+03	8.524535321816802025e+01	1.529823758444965698e+01	2.427583126248578083e-02	1.220000000000000000e+02
3.226321711989902724e+03	5.008581189549515811e-01	2.650053046417435780e+03	1.296650469517335296e+02	1.535293001002777480e+01	3.709355228980371066e-02	1.210000000000000000e+02
3.230850835344136613e+03	7.822604090188958192e-01	2.653406968466868875e+03	2.012070652619004250e+02	1.538780313441323244e+01	5.793420589193942760e-02	1.220000000000000000e+02
3.235788207253164273e+03	1.157952352021916598e+00	2.658519394816924432e+03	2.957758400728926063e+02	1.539244137083062647e+01	8.575795119074314243e-02	1.610000000000000000e+02
3.241175353755348169e+03	1.487426376479450862e+00	2.665561906810875371e+03	3.771189206391572952e+02	1.536376930087888582e+01	1.101587974420681348e-01	1.680000000000000000e+02
3.246833968647556503e+03	1.565862922214893427e+00	2.673720470331365050e+03	3.955901495665311813e+02	1.531499228196196327e+01	1.159678080192350080e-01	1.690000000000000000e+02
3.252438376048391547e+03	1.422994713712815384e+00	2.681619443954702092e+03	3.627408818891271949e+02	1.527022986985610054e+01	1.053869884975711102e-01	1.640000000000000000e+02
3.257911849084065580e+03	1.415517064193098973e+00	2.689002496716558653e+03	3.748409612737596035e+02	1.523516445683407916e+01	1.048331937741409092e-01	1.640000000000000000e+02
3.263700740451841284e+03	1.998461424986617274e+00	2.697952036326398684e+03	5.549544063154608011e+02	1.517673916213661300e+01	1.480060531345088748e-01	1.620000000000000000e+02
3.270616225384608697e+03	3.129777383895919751e+00	2.712132781430581417e+03	8.846313773896545172e+02	1.503487834801585876e+01	2.317913130513318265e-01	1.800000000000000000e+02
3.278525124061231963e+03	3.272974893790776996e+00	2.730791398027765808e+03	9.229604432499036193e+02	1.481944531202512749e+01	2.423965206341449630e-01	1.790000000000000000e+02
3.285617843323259876e+03	1.958878625006622798e+00	2.745560343733075570e+03	5.486368769854307175e+02	1.466445852347934320e+01	1.450745509679904899e-01	1.740000000000000000e+02
3.291121391648203826e+03	8.459745850270986578e-01	2.752992611380892868e+03	2.357647923985496163e+02	1.462716573453399604e+01	6.265287776710692924e-02	1.620000000000000000e+02
3.295671419365034581e+03	3.529262646933292724e-01	2.756085398470069777e+03	9.881135635171085596e+01	1.466049068182553050e+01	2.613771916318796684e-02	1.690000000000000000e+02
3.299841930945981403e+03	1.814001006601082822e-01	2.757479018459126564e+03	5.175226438045501709e+01	1.472192259414060800e+01	1.343449145488762042e-02	1.680000000000000000e+02
3.303885271951757204e+03	1.357109158578683472e-01	2.758333978388014657e+03	3.969959094002842903e+01	1.479277275925283419e+01	1.005075042843373012e-02	1.530000000000000000e+02
3.307905103542120287e+03	1.487245134569502025e-01	2.759121786197807523e+03	4.426926765125244856e+01	1.486536403167056619e+01	1.101453746662173216e-02	1.680000000000000000e+02
3.311963346859376543e+03	2.126393180042419340e-01	2.760125378484518023e+03	6.383948110230267048e+01	1.493511053159454960e+01	1.574806789139415741e-02	1.670000000000000000e+02
3.316141296549555136e+03	3.643890791888106939e-01	2.761721437998719466e+03	1.096150483116507530e+02	1.499599157753991996e+01	2.698665520472331991e-02	1.600000000000000000e+02
3.320593814520807882e+03	6.935398194280220086e-01	2.764641570144420712e+03	2.086814122861251235e+02	1.503653809658895391e+01	5.136355902683931163e-02	1.330000000000000000e+02
3.325624630933880781e+03	1.339015901391261032e+00	2.770287975337099397e+03	4.021304381405934691e+02	1.503425583303676305e+01	9.916751765703679666e-02	1.420000000000000000e+02
3.331642709078951611e+03	2.260501519916359836e+00	2.780554733499123813e+03	6.784574991380795836e+02	1.495885696561281542e+01	1.674127425650056011e-01	1.540000000000000000e+02
3.338658473992464678e+03	2.797927012126413260e+00	2.795456695830897843e+03	8.409996407581493258e+02	1.480956941611806066e+01	2.072144745180821701e-01	1.730000000000000000e+02
3.345747669350546857e+03	2.352593743706192786e+00	2.810637832511692068e+03	7.112995288288220763e+02	1.465484360789846541e+01	1.742330926588806506e-01	1.710000000000000000e+02
3.351988905025344138e+03	1.525378444565099967e+00	2.821778734584660924e+03	4.657488119425252080e+02	1.456291769382300672e+01	1.129695276044913044e-01	1.670000000000000000e+02
3.357350675809992936e+03	9.292757047378056301e-01	2.828732444478591788e+03	2.864948124699294567e+02	1.453612494951191003e+01	6.882215869288188514e-02	1.620000000000000000e+02
3.362163214727856939e+03	6.062397624369583182e-01	2.833088389943131006e+03	1.889721879502758384e+02	1.455000831725488553e+01	4.489811680608113420e-02	1.650000000000000000e+02
3.366700870844377732e+03	4.717068882038282229e-01	2.836166800175351000e+03	1.501628008950501680e+02	1.458424950526537778e+01	3.493461214037552054e-02	1.630000000000000000e+02
3.371173962326725814e+03	5.029301556380779692e-01	2.838974515224630522e+03	1.650101892407983541e+02	1.462327235008268467e+01	3.724700732655605862e-02	1.680000000000000000e+02
3.375802665210008399e+03	7.382917026367401547e-01	2.842602838594581044e+03	2.470100227696821094e+02	1.465077061454676866e+01	5.467788349727698005e-02	1.410000000000000000e+02
3.380861130679747021e+03	1.213811929656443800e+00	2.848402389768078592e+03	4.061141896238550544e+02	1.464644066185792504e+01	8.989491151035622352e-02	1.440000000000000000e+02
3.386569417377147147e+03	1.730265609820944128e+00	2.857376257343071757e+03	5.736260884366929531e+02	1.459398494904846721e+01	1.281434710633391205e-01	1.580000000000000000e+02
3.392691468374091073e+03	1.804808643026436954e+00	2.868304236569465502e+03	5.902009344119578600e+02	1.451088585221478944e+01	1.336641281025379158e-01	1.640000000000000000e+02
3.398552280363554928e+03	1.325742148964550005e+00	2.877806820487818186e+03	4.273134603602811694e+02	1.444713411627510879e+01	9.818446355231458256e-02	1.600000000000000000e+02
3.403728169401822470e+03	7.531640599101844247e-01	2.883894290149020890e+03	2.397368505895137787e+02	1.443410777410101176e+01	5.577933027694825796e-02	1.470000000000000000e+02
3.408322704926726601e+03	3.832693791293920738e-01	2.887126444393739348e+03	1.210407754909247160e+02	1.446413647312660622e+01	2.838493021832277918e-02	1.500000000000000000e+02
3.412586833157144611e+03	2.046469760976843966e-01	2.888779782887814235e+03	6.497817949391901493e+01	1.451863513638184422e+01	1.515615504979450634e-02	1.450000000000000000e+02
3.416708277654974609e+03	1.413696789315470326e-01	2.889761247740036652e+03	4.602548592537641525e+01	1.458370095687255841e+01	1.046983842167037437e-02	1.450000000000000000e+02
3.420788943385492075e+03	1.498214899931911148e-01	2.890604985420758112e+03	5.029774342011660337e+01	1.465178685287042981e+01	1.109577954889573448e-02	1.300000000000000000e+02
3.424922474451445851e+03	2.355211215205664510e-01	2.891748526417190988e+03	8.031183309014886618e+01	1.471595754212591345e+01	1.744269425981315180e-02	1.480000000000000000e+02
3.429216072221415288e+03	4.383417232970988064e-01	2.893725897990225803e+03	1.493197483401745558e+02	1.476827369128197631e+01	3.246358802738313898e-02	1.470000000000000000e+02
3.433869333086883671e+03	8.401963932987146499e-01	2.897507969613945988e+03	2.842294200398027897e+02	1.479395319158539301e+01	6.222494488770280441e-02	1.320000000000000000e+02
3.439152781208797023e+03	1.464221062607621970e+00	2.904422483659937370e+03	4.907958240229636431e+02	1.477296102367648700e+01	1.084402118967204842e-01	1.500000000000000000e+02
3.445202303392844897e+03	2.007556392637141585e+00	2.915082710450983086e+03	6.665965217929333448e+02	1.469523341072587996e+01	1.486796264387066913e-01	1.590000000000000000e+02
3.451605855578947285e+03	1.968424426755414736e+00	2.927381450387892073e+03	6.503924617394804955e+02	1.459128633582315615e+01	1.457815130455060171e-01	1.540000000000000000e+02
3.457636206288964786e+03	1.458943339767425629e+00	2.937772318751947296e+03	4.829706659968942404e+02	1.451497856223924110e+01	1.080493437431755410e-01	1.490000000000000000e+02
3.463040729941461450e+03	9.886731685067260411e-01	2.945046957949377429e+03	3.315210374873131514e+02	1.448501954053533503e+01	7.322113485960812795e-02	1.680000000000000000e+02
3.468007777913906921e+03	7.379931705739258829e-01	2.950189364358187049e+03	2.514806276001036167e+02	1.448745996769603117e+01	5.465577421270495506e-02	1.630000000000000000e+02
3.472774489019394878e+03	6.346477135065241582e-01	2.954338047631980317e+03	2.185727465804666281e+02	1.450473734322360464e+01	4.700200966229317601e-02	1.690000000000000000e+02
3.477457355963007103e+03	5.961018247399707537e-01	2.958095650312037378e+03	2.057301052287220955e+02	1.452822421737968916e+01	4.414730114024223440e-02	1.730000000000000000e+02
3.482110659035469325e+03	5.863985663747774968e-01	2.961712639766651137e+03	2.026037533693015575e+02	1.455390059183314122e+01	4.342867782571602220e-02	1.700000000000000000e+02
3.486770950157947937e+03	6.089015301568557748e-01	2.965378004944114764e+03	2.116871276367455721e+02	1.457905943130234938e+01	4.509524732341674280e-02	1.560000000000000000e+02
3.491496346413527590e+03	6.995113866030424621e-01	2.969375440432014784e+03	2.451543560083955526e+02	1.459939658461412826e+01	5.180581329182132322e-02	1.600000000000000000e+02
3.496383856183851549e+03	8.897805202900919141e-01	2.974244708004455333e+03	3.150251027122139931e+02	1.460772761102392892e+01	6.589714533268420382e-02	1.570000000000000000e+02
3.501579636011018010e+03	1.193671997052484723e+00	2.980684929927964731e+03	4.256390012688934803e+02	1.459322815702399723e+01	8.840334810170702440e-02	1.550000000000000000e+02
3.507178456877785720e+03	1.526051044016362823e+00	2.989211253232193940e+03	5.455871049258857965e+02	1.454887948363118433e+01	1.130193403198518354e-01	1.490000000000000000e+02
3.513101358253799845e+03	1.671210653802393642e+00	2.999357625191151783e+03	5.970697256140410900e+02	1.448052940772354980e+01	1.237698610206052763e-01	1.530000000000000000e+02
3.519008349658240149e+03	1.482974523820414836e+00	3.009367994914206974e+03	5.288534559961408377e+02	1.441335762431072709e+01	1.098290932341399184e-01	1.520000000000000000e+02
3.524549210665671581e+03	1.095739393023042130e+00	3.017448480969964749e+03	3.895523760039359331e+02	1.437330145810034310e+01	8.115045944728649374e-02	1.440000000000000000e+02
3.529618482275589486e+03	7.284774104115877558e-01	3.023080622610176761e+03	2.585271022468805313e+02	1.436817120266983139e+01	5.395103701508219274e-02	1.420000000000000000e+02
3.534311944770123773e+03	4.745824332405394474e-01	3.026768724211168319e+03	1.681272924188524485e+02	1.439087337032462166e+01	3.514757500579435145e-02	1.250000000000000000e+02
3.538757078197613737e+03	3.242120649490227158e-01	3.029209032007489895e+03	1.147809226345270872e+02	1.443196678868471672e+01	2.401114553012462238e-02	1.240000000000000000e+02
3.543060506361542593e+03	2.403117818294291386e-01	3.030938210488071491e+03	8.507659825496375561e+01	1.448355489886413139e+01	1.779749056228752124e-02	1.240000000000000000e+02
3.547282982806241307e+03	1.961145071029217757e-01	3.032279022428850112e+03	6.914142504520714283e+01	1.454113829336975527e+01	1.452424039604238715e-02	1.240000000000000000e+02
3.551462701033240592e+03	1.735321023023966847e-01	3.033416680206879391e+03	6.097254301793873310e+01	1.460188836147818847e+01	1.285178749651549879e-02	1.270000000000000000e+02
3.555617017739501534e+03	1.640605369223059051e-01	3.034457831110425104e+03	5.716683456487953663e+01	1.466451966621248282e+01	1.215032336446597583e-02	1.100000000000000000e+02
3.559758541237110421e+03	1.627706392063045238e-01	3.035461165861387599e+03	5.628400899656116962e+01	1.472809843597958590e+01	1.205479353961891320e-02	1.090000000000000000e+02
3.563898170397581453e+03	1.676857962392202250e-01	3.036471288188470680e+03	5.730839431285858154e+01	1.479181750035508358e+01	1.241881006947664901e-02	1.090000000000000000e+02
3.568038226650758588e+03	1.774185914518555118e-01	3.037519836569728795e+03	5.996845984458923340e+01	1.485550493424481289e+01	1.313962088292441877e-02	1.070000000000000000e+02
3.572189635402006843e+03	1.919302350958894121e-01	3.038636152270083130e+03	6.422987568192183971e+01	1.491835160212736078e+01	1.421435321120156914e-02	1.060000000000000000e+02
3.576354918652981723e+03	2.116912038457021417e-01	3.039850336158930531e+03	7.013024595193564892e+01	1.498017072456013921e+01	1.567785055681270023e-02	1.060000000000000000e+02
3.580544597304705803e+03	2.368268650879189752e-01	3.041193484224618715e+03	7.761907678470015526e+01	1.504018312361347398e+01	1.753939762841127958e-02	9.800000000000000000e+01
3.584761078909984008e+03	2.665484899516608608e-01	3.042693740757075830e+03	8.645876170508563519e+01	1.509821049592657438e+01	1.974058116582000366e-02	9.800000000000000000e+01
3.589010313563811906e+03	2.992370986500281771e-01	3.044373221450885922e+03	9.596681299060583115e+01	1.515381217746406328e+01	2.216149952602108897e-02	8.800000000000000000e+01
3.593295152386147947e+03	3.319854489024103850e-01	3.046239167803648343e+03	1.052766119353473186e+02	1.520677701428187767e+01	2.458684234571251181e-02	1.150000000000000000e+02
3.597614877835311745e+03	3.602146652820117367e-01	3.048274672385803115e+03	1.129642859306186438e+02	1.525715814751678323e+01	2.667749811078579114e-02	1.150000000000000000e+02
3.601959588835082286e+03	3.808828930407171520e-01	3.050442456178740940e+03	1.180214015413075686e+02	1.530568885087379805e+01	2.820818705859551301e-02	1.150000000000000000e+02
3.606317643064964159e+03	3.923154841966355333e-01	3.052689451222734988e+03	1.201692840717732906e+02	1.535323135460874511e+01	2.905488475960282813e-02	1.150000000000000000e+02
3.610682187266375877e+03	3.966152369040984449e-01	3.054967860809376816e+03	1.205238397605717182e+02	1.540029321105218685e+01	2.937332444511753238e-02	1.160000000000000000e+02
3.615050571763423704e+03	4.044203505046671809e-01	3.057266612651373634e+03	1.221685871817171574e+02	1.544707065520083233e+01	2.995137115837565034e-02	1.140000000000000000e+02
3.619433038149763433e+03	4.335384573050152235e-01	3.059655606162022195e+03	1.309714519754052162e+02	1.549280519462848638e+01	3.210785814800942717e-02	1.140000000000000000e+02
3.623877252381868402e+03	5.163985954584536797e-01	3.062351367001166182e+03	1.569816714096814394e+02	1.553396668859881835e+01	3.824447997965307877e-02	1.160000000000000000e+02
3.628476548265868587e+03	7.019554384230332067e-01	3.065806098281037066e+03	2.149481543973088264e+02	1.556364283542974292e+01	5.198681976960983775e-02	1.160000000000000000e+02
3.633386844119000671e+03	1.030138601306341384e+00	3.070751508986027602e+03	3.163519112262874842e+02	1.557028632454678352e+01	7.629206481274763973e-02	1.160000000000000000e+02
3.638760089409314332e+03	1.433951146069867288e+00	3.077895613643007891e+03	4.387392067592591047e+02	1.554264377834616617e+01	1.061984218779343792e-01	1.200000000000000000e+02
3.644546437511432941e+03	1.642832019585263259e+00	3.086947750913375330e+03	4.986206196285784245e+02	1.548440683790324712e+01	1.216681393704845959e-01	1.230000000000000000e+02
3.650344651921463537e+03	1.433550877313077621e+00	3.095975623388566873e+03	4.305646068565547466e+02	1.542529107869639837e+01	1.061687779738065274e-01	1.210000000000000000e+02
3.655707776465110328e+03	9.752698623502041864e-01	3.102894472208874049e+03	2.901318709459155798e+02	1.539839807499392066e+01	7.222848600565612287e-02	1.200000000000000000e+02
3.660529594613073641e+03	5.681495680832300277e-01	3.107218391827232608e+03	1.672047111149877310e+02	1.541159422295574899e+01	4.207715701224401528e-02	1.140000000000000000e+02
3.664943526384709003e+03	3.105929553773714713e-01	3.109637041973945998e+03	9.065255593135952950e+01	1.545499843594844869e+01	2.300251427524813153e-02	1.130000000000000000e+02
3.669120782507180593e+03	1.718602672611443116e-01	3.110954247895590470e+03	4.973521935194730759e+01	1.551593084751820228e+01	1.272797139336034888e-02	1.100000000000000000e+02
3.673806493025906093e+03	8.527810274956670877e-01	3.114941127606310602e+03	2.955416623856872320e+02	1.553920712650139357e+01	6.315696289632910521e-02	1.990000000000000000e+02
3.679893555698879481e+03	3.294806555586059726e+00	3.126164062992368599e+03	1.163975805183872581e+03	1.545869926494095381e+01	2.440133735067036014e-01	2.100000000000000000e+02
3.690635907959336237e+03	7.562243115765117984e+00	3.161079760883593735e+03	2.671852748092263937e+03	1.503342065653153981e+01	5.600597251535646137e-01	2.100000000000000000e+02
3.702704483062150757e+03	4.598909661657965664e+00	3.202451580602930790e+03	1.626269143318757415e+03	1.450992198441708503e+01	3.405952495423889559e-01	2.070000000000000000e+02
3.710449957124701996e+03	4.454938729477910253e-01	3.221523891335156804e+03	1.734549784138798714e+02	1.430659217534455507e+01	3.299327623051340197e-02	1.180000000000000000e+02
3.714882043853514460e+03	2.471875455365420138e-01	3.223707475637089829e+03	9.603054415993392467e+01	1.434865183220868623e+01	1.830670962243630129e-02	1.130000000000000000e+02
3.719139154852711272e+03	1.512796075064526402e-01	3.224966302426445964e+03	5.888052200712263584e+01	1.440367019160819950e+01	1.120376773192788278e-02	1.120000000000000000e+02
3.723308450187748349e+03	1.068658766536964011e-01	3.225789862479168278e+03	4.172157862782478333e+01	1.446519217909534660e+01	7.914486824972755130e-03	1.150000000000000000e+02
3.727435687566115121e+03	8.690076604200877575e-02	3.226413781622167335e+03	3.388307127170264721e+01	1.452982897885349622e+01	6.435870733071169525e-03	1.150000000000000000e+02
3.731539988058229483e+03	7.858882583521563381e-02	3.226948662650931055e+03	3.043671351671218872e+01	1.459616448440752023e+01	5.820288441356069598e-03	1.130000000000000000e+02
3.735633367061692297e+03	7.596771519566103414e-02	3.227448255165113551e+03	2.922051923535764217e+01	1.466330883541105123e+01	5.626168987390656184e-03	1.110000000000000000e+02
3.739720375231060643e+03	7.700655583177525021e-02	3.227941626863902911e+03	2.931326674856245518e+01	1.473092501038763302e+01	5.703105524901275203e-03	1.120000000000000000e+02
3.743801996716254507e+03	8.077069198629761859e-02	3.228447544275782548e+03	3.033650681748986244e+01	1.479894012319415530e+01	5.981877448505201755e-03	1.120000000000000000e+02
3.747883339233218067e+03	8.668834158743474183e-02	3.228981647936902391e+03	3.212875531241297722e+01	1.486697589638785288e+01	6.420138577965417426e-03	8.700000000000000000e+01
3.751967626826842661e+03	9.477951178630594775e-02	3.229556201228189821e+03	3.478449625335633755e+01	1.493479355720401358e+01	7.019370642893818513e-03	8.700000000000000000e+01
3.756059800575718327e+03	1.056511475933439720e-01	3.230187489196835031e+03	3.828711398504674435e+01	1.500202716936229663e+01	7.824523990763054826e-03	8.800000000000000000e+01
3.760157863750904198e+03	1.195311130904952307e-01	3.230891731924317810e+03	4.272315800562500954e+01	1.506882461060802569e+01	8.852474235482077347e-03	8.800000000000000000e+01
3.764270071148706847e+03	1.362917211147414154e-01	3.231686912425530863e+03	4.815627152286469936e+01	1.513457453072674141e+01	1.009376486575774834e-02	8.300000000000000000e+01
3.768399514950257071e+03	1.564791183952079501e-01	3.232591790826607848e+03	5.459632459469139576e+01	1.519904792278393835e+01	1.158884350834910038e-02	8.300000000000000000e+01
3.772549417528606227e+03	1.796357283356877499e-01	3.233624878426295709e+03	6.192560620047152042e+01	1.526200613783139381e+01	1.330382204054103568e-02	8.300000000000000000e+01
3.776723204949395495e+03	2.051392690517203077e-01	3.234801519530640235e+03	6.986394277587532997e+01	1.532319544144774248e+01	1.519261426597040554e-02	8.400000000000000000e+01
3.780924745461892144e+03	2.320557464496574296e-01	3.236130366047593270e+03	7.793124644830822945e+01	1.538232935109226140e+01	1.718604858206163044e-02	8.200000000000000000e+01
3.785956343172094876e+03	9.215719734352147974e-01	3.241793739568842739e+03	3.294507272075861692e+02	1.537998922467465057e+01	6.825162035261200799e-02	1.480000000000000000e+02
3.791493075746606792e+03	1.781044691500190069e+00	3.250027892994778995e+03	6.372432884611189365e+02	1.534023881020627655e+01	1.319041698525040829e-01	1.530000000000000000e+02
3.798199633073753375e+03	2.678803069671733983e+00	3.264216417807259404e+03	9.530743295419961214e+02	1.521385117455781177e+01	1.983921553398886317e-01	1.640000000000000000e+02
3.805509512818784515e+03	2.576492163235926114e+00	3.281375281380143861e+03	9.142917612381279469e+02	1.504278148064080156e+01	1.908150096092526837e-01	2.190000000000000000e+02
3.812100033153054483e+03	1.714243372690599454e+00	3.294775436524439101e+03	6.196030585449188948e+02	1.492498754468477351e+01	1.269568641814657894e-01	2.120000000000000000e+02
3.817883060985691372e+03	1.394912766184799979e+00	3.304182417383574375e+03	5.465209185425192118e+02	1.486699650339966539e+01	1.033072394636462832e-01	2.090000000000000000e+02
3.823962134886460262e+03	2.242111517984470392e+00	3.315619525506406717e+03	9.425860882997512817e+02	1.478708029030873483e+01	1.660507790219298840e-01	2.250000000000000000e+02
3.831774414599753982e+03	3.707275880884808306e+00	3.336864465615066820e+03	1.586355296920984983e+03	1.457880285474219484e+01	2.745608517383288927e-01	1.670000000000000000e+02
3.840492622776941062e+03	3.527560539125336181e+00	3.363144149714488776e+03	1.504937236575409770e+03	1.430343235713973371e+01	2.612511335276224145e-01	1.660000000000000000e+02
3.847827531932178317e+03	1.851390575716282294e+00	3.381503370188405825e+03	7.948649068791419268e+02	1.413050898510285869e+01	1.371139860375478747e-01	1.640000000000000000e+02
3.853457594364153920e+03	8.413205112822292886e-01	3.390249025843485924e+03	3.700035918466746807e+02	1.408384656139072888e+01	6.230819706556189885e-02	1.640000000000000000e+02
3.858301877480407711e+03	4.752076963784953589e-01	3.394613814730150352e+03	2.153384877145290375e+02	1.409537895380098327e+01	3.519388199379136495e-02	1.600000000000000000e+02
3.862874092120345267e+03	3.457926423176373998e-01	3.397443068095907620e+03	1.584148469399660826e+02	1.412706073756720748e+01	2.560940309004422488e-02	1.570000000000000000e+02
3.867334315492625137e+03	2.821277576099863738e-01	3.399644563800051401e+03	1.289224672298878431e+02	1.416703659461614961e+01	2.089438172859559018e-02	1.550000000000000000e+02
3.871727959992327214e+03	2.345481922869321056e-01	3.401483091971188514e+03	1.064316355977207422e+02	1.421194328296822107e+01	1.737063912077019268e-02	1.010000000000000000e+02
3.876066145464209967e+03	2.002423297473875374e-01	3.403006688183574624e+03	8.992993476800620556e+01	1.426095726692059884e+01	1.482994694109152078e-02	1.000000000000000000e+02
3.880363981645482454e+03	1.722862983161489447e-01	3.404303359106963399e+03	7.655137348547577858e+01	1.431295951933556054e+01	1.275952325329399173e-02	9.900000000000000000e+01
3.884624049172675313e+03	1.514840138606173281e-01	3.405424155301687279e+03	6.681390723586082458e+01	1.436775891827165097e+01	1.121890606651732014e-02	9.000000000000000000e+01
3.888861873622226085e+03	1.389034293301271428e-01	3.406425425278937837e+03	6.089234524779021740e+01	1.442420563953791124e+01	1.028718797618921599e-02	9.000000000000000000e+01
3.893082544978921760e+03	1.350266128064136484e-01	3.407366515780454847e+03	5.881605046428740025e+01	1.448192271886103377e+01	1.000007094444299582e-02	8.900000000000000000e+01
3.897300167329050510e+03	1.400036545683026323e-01	3.408308467962920531e+03	6.067371172085404396e+01	1.453986560761049240e+01	1.036867065732849369e-02	9.300000000000000000e+01
3.901525590550489596e+03	1.544720430346869788e-01	3.409314649472806195e+03	6.659152752161026001e+01	1.459723076383072460e+01	1.144019950714891820e-02	9.200000000000000000e+01
3.905767226118172857e+03	1.794858903538361083e-01	3.410452073783396827e+03	7.665594716742634773e+01	1.465339523368809260e+01	1.329272503960510221e-02	9.600000000000000000e+01
3.910044687245961541e+03	2.144073520706435976e-01	3.411791072012508721e+03	9.078407338634133339e+01	1.470690646256407064e+01	1.587900849435186501e-02	1.190000000000000000e+02
3.914362648722174526e+03	2.578461162903087911e-01	3.413388693835925551e+03	1.078852166030555964e+02	1.475741823563573618e+01	1.909608337246027077e-02	1.260000000000000000e+02
3.918733535747331189e+03	3.044323376921509450e-01	3.415283799451279265e+03	1.259965180736035109e+02	1.480401034255264392e+01	2.254625892948070032e-02	1.280000000000000000e+02
3.923154402275488792e+03	3.478811989040775932e-01	3.417474174858554306e+03	1.421193525474518538e+02	1.484690096747726784e+01	2.576408159083598548e-02	1.290000000000000000e+02
3.927620055611859698e+03	3.798020011895228976e-01	3.419904587835895654e+03	1.530915912408381701e+02	1.488647468138565522e+01	2.812813620809606618e-02	1.340000000000000000e+02
3.932110921659698761e+03	3.938087395962924231e-01	3.422474279583578664e+03	1.572381480727344751e+02	1.492418114188268419e+01	2.916547525450141620e-02	1.370000000000000000e+02
3.936609384652820609e+03	3.951233889938515209e-01	3.425078545050505454e+03	1.563878339920192957e+02	1.496132497261209515e+01	2.926283818888464339e-02	1.330000000000000000e+02
3.941102379647361886e+03	3.978417967784640963e-01	3.427676321084866231e+03	1.569984875824302435e+02	1.499887376331637157e+01	2.946416346941305164e-02	1.260000000000000000e+02
3.945613110608295301e+03	4.303315231301911292e-01	3.430372613314703813e+03	1.707081733234226704e+02	1.503510902834961982e+01	3.187035260302195638e-02	1.370000000000000000e+02
3.950196183660877978e+03	5.324171947976529262e-01	3.433497585198804700e+03	2.132469580024480820e+02	1.506598663807535665e+01	3.943081744671417255e-02	1.340000000000000000e+02
3.954967766449482042e+03	7.453764616040545743e-01	3.437663327102127369e+03	3.005227401200681925e+02	1.508290321675133860e+01	5.520258074639627921e-02	1.460000000000000000e+02
3.960067706295013068e+03	1.064840869626855868e+00	3.443630962156184523e+03	4.288868595957756042e+02	1.507550167179132750e+01	7.886211480456495337e-02	1.460000000000000000e+02
3.965565712699400137e+03	1.358150627740142502e+00	3.451731698201045674e+03	5.434760084562003613e+02	1.503861931748241609e+01	1.005846354904349482e-01	1.490000000000000000e+02
3.971293790083392651e+03	1.401829297376359085e+00	3.461018426124839607e+03	5.565167468618601561e+02	1.498469790642392852e+01	1.038194777636931576e-01	1.600000000000000000e+02
3.976890841978276057e+03	1.153442525963858323e+00	3.469534233310070249e+03	4.547695440649986267e+02	1.494048024308886369e+01	8.542395347288334051e-02	1.700000000000000000e+02
3.982112508470042030e+03	8.151438233357984897e-01	3.475974921643700327e+03	3.208238232135772705e+02	1.492406362270867781e+01	6.036955155624923464e-02	1.630000000000000000e+02
3.986968629024788243e+03	5.663173888136695533e-01	3.480438109471817825e+03	2.242219877988100052e+02	1.493471933442416599e+01	4.194146581554036857e-02	1.600000000000000000e+02
